customer_id,age,monthly_income,credit_score,tenure_years,monthly_spend,support_tickets,late_payments,satisfaction_score,contract_type,payment_method,usage_hours,churn
CUST102146,26,63769.0,756.0,1.9,9218.0,3,1,6.9,Two-Year,Card,44.4,No
CUST102147,62,18000.0,756.0,3.5,8987.0,0,4,8.2,Annual,Auto Debit,58.1,No
CUST102148,58,69741.0,633.0,7.3,6109.0,2,0,5.6,Two-Year,UPI,12.8,Yes
CUST102149,58,44577.0,717.0,2.9,12663.0,1,1,8.7,Annual,UPI,49.5,No
CUST102150,33,75685.0,657.0,5.3,15676.0,3,1,6.0,Monthly,UPI,32.4,Yes
CUST102151,33,36799.0,599.0,4.5,4614.0,2,1,6.7,Two-Year,Bank Transfer,2.0,No
CUST102152,59,65660.0,674.0,2.7,11022.0,1,0,9.8,Two-Year,Card,13.9,No
CUST102153,44,58770.0,763.0,2.8,1000.0,1,1,5.4,Two-Year,UPI,34.7,Yes
CUST102154,51,71668.0,715.0,5.4,10840.0,0,0,8.2,Two-Year,Auto Debit,38.0,No
CUST102155,41,67743.0,801.0,1.4,1954.0,0,1,8.7,Two-Year,Card,8.3,No
CUST102156,39,59386.0,700.0,5.9,6663.0,1,1,7.5,Annual,Bank Transfer,32.5,No
CUST102157,48,,825.0,3.0,3904.0,1,0,6.8,Monthly,Bank Transfer,44.4,No
CUST102158,57,32501.0,700.0,4.9,7745.0,2,2,10.0,Annual,UPI,47.0,No
CUST102159,34,52154.0,691.0,8.9,11436.0,1,3,7.0,Annual,Bank Transfer,25.8,Yes
CUST102160,56,64818.0,620.0,4.0,1999.0,1,0,7.3,Annual,Auto Debit,38.6,Yes
CUST102161,29,51619.0,751.0,7.4,7242.0,0,1,6.4,Annual,Card,48.1,No
CUST102162,37,78755.0,662.0,0.0,6703.0,0,0,7.3,Annual,Auto Debit,44.8,No
CUST102163,61,58857.0,654.0,3.0,14034.0,5,0,8.6,Two-Year,Card,45.4,Yes
CUST102164,63,43770.0,760.0,4.6,10011.0,0,1,6.5,Monthly,Card,33.7,Yes
CUST102165,62,58882.0,754.0,10.7,4380.0,2,1,3.4,Monthly,UPI,30.6,Yes
CUST102166,33,69969.0,752.0,0.0,6850.0,0,0,7.9,Annual,UPI,36.1,No
CUST102167,58,72147.0,670.0,4.2,13946.0,2,1,5.2,Monthly,UPI,20.5,Yes
CUST102168,62,106324.0,687.0,9.2,11000.0,2,0,8.3,Monthly,Bank Transfer,48.7,Yes
CUST102169,64,50284.0,687.0,2.0,5286.0,3,3,7.0,Annual,UPI,9.0,Yes
CUST102170,19,63383.0,733.0,3.8,7565.0,1,2,8.6,Two-Year,Bank Transfer,24.4,Yes
CUST102171,53,74375.0,775.0,5.6,7677.0,0,0,5.4,Monthly,Card,31.5,Yes
CUST102172,65,64485.0,710.0,5.1,6617.0,0,2,6.1,Monthly,UPI,39.0,Yes
CUST102173,54,53986.0,799.0,9.5,2514.0,0,0,6.4,Monthly,Auto Debit,41.9,No
CUST102174,29,30916.0,739.0,5.9,6128.0,6,0,4.5,Annual,Bank Transfer,54.3,No
CUST102175,54,53762.0,677.0,8.7,13362.0,0,1,8.9,Monthly,Card,33.2,No
CUST102176,23,41379.0,736.0,3.3,7166.0,0,1,4.2,Monthly,Bank Transfer,21.2,Yes
CUST102177,41,27015.0,784.0,2.1,8139.0,1,1,8.9,Annual,Auto Debit,29.8,Yes
CUST102178,48,47495.0,800.0,3.8,8992.0,1,2,7.7,Two-Year,Card,27.2,Yes
CUST102179,39,41964.0,755.0,0.8,16263.0,3,1,6.7,Monthly,UPI,39.8,Yes
CUST102180,51,77843.0,691.0,6.0,8531.0,1,2,7.6,Annual,Bank Transfer,16.0,Yes
CUST102181,29,78224.0,678.0,3.3,12329.0,2,0,7.5,Annual,Card,29.4,Yes
CUST102182,47,45115.0,722.0,2.4,6406.0,5,3,6.3,Monthly,Bank Transfer,56.3,Yes
CUST102183,48,59275.0,782.0,6.1,7592.0,0,1,7.5,Two-Year,UPI,34.7,No
CUST102184,48,24119.0,714.0,0.8,8544.0,5,0,8.2,Monthly,Auto Debit,16.2,Yes
CUST102185,31,54125.0,715.0,7.0,5791.0,0,1,5.4,Monthly,UPI,26.9,No
CUST102186,32,73778.0,693.0,3.0,7787.0,2,0,7.6,Monthly,Card,2.0,Yes
CUST102187,30,83149.0,672.0,8.2,11608.0,2,1,2.5,Monthly,Bank Transfer,31.1,Yes
CUST102188,40,49313.0,681.0,3.2,5699.0,3,0,3.7,Annual,Bank Transfer,56.7,Yes
CUST102189,46,88141.0,697.0,6.5,8500.0,1,0,8.0,Annual,Card,14.2,No
CUST102190,35,31655.0,784.0,5.1,10981.0,4,3,6.3,Annual,Auto Debit,10.2,No
CUST102191,37,37552.0,677.0,6.9,5614.0,1,0,5.5,Annual,Card,22.2,Yes
CUST102192,31,80613.0,693.0,4.9,12334.0,0,0,6.9,Monthly,Bank Transfer,45.8,Yes
CUST102193,28,101765.0,642.0,0.0,8755.0,4,0,6.3,Two-Year,Card,57.6,No
CUST102194,49,75856.0,729.0,7.7,7922.0,0,0,5.3,Two-Year,Card,38.7,No
CUST102195,57,64112.0,765.0,4.2,1471.0,0,0,4.2,Monthly,Auto Debit,12.7,Yes
CUST102196,31,18000.0,779.0,7.0,7192.0,2,1,3.7,Annual,Card,31.7,Yes
CUST102197,59,20506.0,701.0,6.7,9801.0,2,0,8.3,Two-Year,Card,58.8,No
CUST102198,45,67847.0,722.0,2.0,14609.0,1,1,6.3,Annual,Auto Debit,27.3,Yes
CUST102199,26,57123.0,682.0,1.6,10488.0,2,1,8.6,Monthly,UPI,34.1,No
CUST102200,35,40672.0,719.0,6.6,12442.0,0,2,6.3,Monthly,Card,35.6,Yes
CUST102201,18,66442.0,707.0,3.5,4268.0,2,1,7.6,Two-Year,Card,8.8,Yes
CUST102202,19,67533.0,693.0,7.5,8056.0,2,2,6.8,Annual,Card,47.0,No
CUST102203,34,85777.0,698.0,3.9,12773.0,0,2,7.1,Annual,Bank Transfer,44.8,No
CUST102204,39,68005.0,715.0,7.8,5393.0,2,0,7.2,Two-Year,Card,2.1,No
CUST102205,56,92025.0,,5.9,11878.0,3,2,6.2,Monthly,Auto Debit,12.0,No
CUST102206,24,65176.0,677.0,5.4,11067.0,0,0,4.9,Two-Year,Auto Debit,17.5,No
CUST102207,58,62463.0,784.0,3.3,9462.0,0,1,8.3,Annual,UPI,43.2,No
CUST102208,29,88415.0,839.0,5.2,7350.0,3,1,9.7,Annual,Bank Transfer,20.7,No
CUST102209,24,43474.0,624.0,8.3,5048.0,3,0,9.8,Monthly,Card,38.0,No
CUST102210,51,126918.0,621.0,4.3,14714.0,1,1,6.1,Monthly,Bank Transfer,29.3,Yes
CUST102211,55,73256.0,637.0,6.2,10712.0,0,1,5.8,Monthly,Card,33.1,Yes
CUST102212,47,73378.0,684.0,4.6,9692.0,1,0,6.1,Monthly,Auto Debit,39.4,Yes
CUST102213,23,76552.0,739.0,4.9,7055.0,0,1,6.7,Monthly,Auto Debit,36.1,Yes
CUST102214,23,106297.0,723.0,10.0,8633.0,2,2,6.9,Monthly,UPI,31.7,No
CUST102215,36,82435.0,699.0,8.3,9077.0,2,1,5.3,Annual,UPI,36.9,No
CUST102216,39,29689.0,719.0,4.8,9900.0,2,1,4.5,Two-Year,UPI,35.3,Yes
CUST102217,65,95876.0,652.0,5.2,11070.0,2,1,7.1,Monthly,Auto Debit,28.9,Yes
CUST102218,31,57500.0,677.0,2.3,5761.0,0,1,1.0,Monthly,UPI,25.5,Yes
CUST102219,27,67357.0,689.0,3.9,3367.0,3,0,6.8,Annual,Bank Transfer,60.2,No
CUST102220,63,36856.0,603.0,5.5,8795.0,0,0,5.4,Annual,Card,25.4,Yes
CUST102221,25,76576.0,626.0,7.2,2385.0,2,0,8.3,Annual,Card,52.5,No
CUST102222,19,50670.0,628.0,6.9,7367.0,2,0,8.8,Two-Year,Bank Transfer,21.7,Yes
CUST102223,38,67204.0,732.0,1.0,6718.0,1,0,8.8,Monthly,Auto Debit,44.2,No
CUST102224,37,58750.0,703.0,7.6,10221.0,1,1,6.4,Annual,Bank Transfer,58.8,No
CUST102225,47,107350.0,724.0,4.2,15439.0,1,0,5.1,Two-Year,Bank Transfer,26.9,Yes
CUST102226,60,108610.0,589.0,1.3,1694.0,3,2,5.6,Annual,Bank Transfer,22.0,Yes
CUST102227,62,66023.0,608.0,8.8,16460.0,1,0,7.5,Annual,UPI,25.6,No
CUST102228,31,66408.0,726.0,9.2,7684.0,3,1,4.2,Two-Year,Bank Transfer,31.7,Yes
CUST102229,65,56784.0,537.0,5.3,9717.0,1,3,9.4,Monthly,Card,36.8,Yes
CUST102230,48,89332.0,757.0,6.8,3548.0,0,2,6.4,Monthly,UPI,31.4,Yes
CUST102231,21,57764.0,590.0,7.0,11989.0,0,2,7.9,Monthly,Card,25.7,Yes
CUST102232,63,55731.0,736.0,9.0,8645.0,2,0,4.0,Two-Year,UPI,61.3,No
CUST102233,24,86529.0,,6.8,8285.0,1,0,5.4,Two-Year,Card,29.0,No
CUST102234,46,53157.0,748.0,0.3,1719.0,1,0,3.8,Monthly,UPI,22.7,Yes
CUST102235,55,64169.0,850.0,10.9,8758.0,2,2,8.7,Monthly,Bank Transfer,44.5,No
CUST102236,29,30211.0,565.0,7.9,11460.0,2,0,6.7,Annual,Card,44.7,Yes
CUST102237,30,80492.0,728.0,2.9,7673.0,3,0,8.0,Monthly,Bank Transfer,53.2,No
CUST102238,40,107699.0,591.0,1.2,12610.0,1,2,7.1,Two-Year,Bank Transfer,60.9,No
CUST102239,60,80867.0,713.0,6.1,12465.0,1,0,7.8,Monthly,Auto Debit,37.2,Yes
CUST102240,28,97160.0,679.0,3.6,6256.0,2,3,6.4,Two-Year,UPI,27.7,Yes
CUST102241,49,46386.0,697.0,5.6,14083.0,2,0,6.7,Annual,Bank Transfer,3.5,No
CUST102242,39,70199.0,640.0,6.9,8659.0,3,1,6.8,Monthly,Card,17.9,Yes
CUST102243,23,44250.0,733.0,2.7,8674.0,3,2,7.7,Annual,Card,35.1,No
CUST102244,52,59989.0,610.0,0.9,8846.0,2,1,7.7,Annual,Auto Debit,14.3,Yes
CUST102245,57,81989.0,758.0,5.7,8743.0,2,1,10.0,Monthly,UPI,8.2,No
CUST102246,45,67240.0,667.0,2.8,1000.0,1,1,9.9,Monthly,Card,33.0,No
CUST102247,26,33922.0,613.0,5.0,7851.0,1,2,4.0,Two-Year,Auto Debit,43.7,Yes
CUST102248,25,36069.0,778.0,0.2,3726.0,2,2,6.8,Annual,Card,28.3,Yes
CUST102249,38,34614.0,686.0,3.7,14192.0,3,0,6.3,Annual,UPI,45.5,Yes
CUST102250,42,75812.0,795.0,6.8,14051.0,2,2,9.2,Monthly,UPI,41.2,No
CUST102251,44,110406.0,757.0,6.4,11482.0,2,0,6.5,Annual,Card,49.2,No
CUST102252,29,94974.0,646.0,2.0,7665.0,1,2,7.8,Annual,UPI,64.6,No
CUST102253,42,23288.0,685.0,0.8,4972.0,1,1,3.0,Monthly,Bank Transfer,71.2,Yes
CUST102254,32,96264.0,697.0,4.6,6198.0,1,1,4.4,Monthly,UPI,43.0,No
CUST102255,50,,774.0,6.3,15299.0,2,0,10.0,Monthly,Auto Debit,25.1,Yes
CUST102256,56,31003.0,,5.8,6077.0,0,2,7.1,Annual,Card,32.9,Yes
CUST102257,49,58330.0,700.0,2.9,1000.0,1,3,5.3,Monthly,UPI,55.6,Yes
CUST102258,18,89101.0,679.0,5.5,12106.0,1,0,7.4,Two-Year,UPI,18.6,No
CUST102259,65,77110.0,687.0,9.3,13752.0,1,2,5.2,Monthly,Bank Transfer,53.7,No
CUST102260,19,36200.0,762.0,5.2,14307.0,3,1,6.5,Two-Year,Bank Transfer,29.5,No
CUST102261,65,78436.0,690.0,0.0,12134.0,1,1,4.5,Monthly,UPI,35.4,Yes
CUST102262,19,18000.0,668.0,5.2,12705.0,1,0,5.7,Annual,Card,19.9,No
CUST102263,42,60098.0,659.0,11.0,8685.0,3,1,6.3,Annual,Auto Debit,12.1,Yes
CUST102264,23,90035.0,660.0,0.4,1233.0,5,1,8.9,Annual,Auto Debit,27.8,No
CUST102265,22,65405.0,613.0,4.6,8598.0,1,0,7.8,Two-Year,Bank Transfer,51.5,No
CUST102266,50,54023.0,649.0,3.8,10676.0,2,0,8.1,Monthly,Bank Transfer,21.5,Yes
CUST102267,52,84566.0,772.0,4.8,8027.0,1,1,7.0,Monthly,Bank Transfer,56.2,Yes
CUST102268,23,86445.0,679.0,5.1,7867.0,0,0,8.4,Monthly,Card,23.4,No
CUST102269,64,93821.0,729.0,8.1,5126.0,2,1,5.5,Annual,UPI,16.0,Yes
CUST102270,33,84236.0,554.0,4.8,4994.0,1,0,5.8,Two-Year,Bank Transfer,35.8,No
CUST102271,33,88790.0,721.0,8.6,14934.0,1,2,7.7,Monthly,Bank Transfer,42.2,Yes
CUST102272,32,81124.0,681.0,4.1,15060.0,2,0,6.5,Annual,Auto Debit,34.8,Yes
CUST102273,40,70842.0,664.0,3.4,8491.0,2,0,7.0,Monthly,UPI,34.3,Yes
CUST102274,26,66969.0,700.0,2.4,9485.0,0,0,6.7,Two-Year,Auto Debit,56.0,Yes
CUST102275,38,59780.0,663.0,0.0,5067.0,2,1,9.1,Monthly,Card,33.4,Yes
CUST102276,28,38328.0,573.0,5.4,10749.0,1,0,9.2,Two-Year,Card,24.9,Yes
CUST102277,20,43983.0,741.0,11.1,14659.0,0,1,5.9,Annual,Auto Debit,15.0,No
CUST102278,35,58796.0,703.0,6.0,3148.0,2,0,4.0,Two-Year,Bank Transfer,51.1,No
CUST102279,50,70312.0,673.0,6.7,10124.0,1,0,5.8,Annual,UPI,25.6,Yes
CUST102280,54,96698.0,637.0,3.2,10387.0,2,1,5.5,Monthly,Card,27.1,Yes
CUST102281,34,64080.0,609.0,3.7,10347.0,3,0,8.4,Two-Year,Bank Transfer,47.8,No
CUST102282,33,87076.0,702.0,7.7,14250.0,1,0,8.6,Annual,UPI,62.8,Yes
CUST102283,55,88745.0,779.0,10.9,15626.0,0,1,5.2,Monthly,UPI,35.8,Yes
CUST102284,50,59908.0,701.0,9.3,7683.0,2,1,5.7,Monthly,Card,29.9,Yes
CUST102285,57,78083.0,614.0,7.1,10856.0,4,1,4.5,Two-Year,Bank Transfer,31.9,Yes
CUST102286,61,59642.0,702.0,4.6,8795.0,1,2,7.2,Annual,UPI,25.2,No
CUST102287,57,94087.0,687.0,5.2,6288.0,1,0,6.9,Monthly,Bank Transfer,26.7,No
CUST102288,62,78989.0,738.0,2.1,9448.0,1,1,8.3,Two-Year,Bank Transfer,26.7,No
CUST102289,37,38809.0,723.0,0.0,10850.0,2,0,7.8,Monthly,Card,45.7,No
CUST102290,36,68554.0,526.0,0.9,9259.0,1,1,8.0,Monthly,Bank Transfer,30.7,Yes
CUST102291,33,101258.0,720.0,4.7,5416.0,1,0,4.4,Monthly,Bank Transfer,52.4,Yes
CUST102292,29,61013.0,635.0,3.6,6878.0,1,1,5.9,Monthly,Card,30.3,Yes
CUST102293,53,74850.0,612.0,0.0,6904.0,2,1,8.6,Annual,Auto Debit,26.5,Yes
CUST102294,52,77009.0,680.0,4.4,5551.0,4,1,6.1,Monthly,Bank Transfer,51.2,Yes
CUST102295,56,42194.0,713.0,3.5,9597.0,2,1,4.2,Monthly,Auto Debit,32.3,Yes
CUST102296,26,76236.0,600.0,0.7,9963.0,0,0,8.4,Monthly,Bank Transfer,30.1,No
CUST102297,41,34336.0,729.0,3.3,11928.0,1,1,6.0,Two-Year,Auto Debit,32.5,No
CUST102298,28,51236.0,732.0,3.5,5498.0,0,1,8.8,Annual,Card,54.0,No
CUST102299,60,88666.0,693.0,2.5,6479.0,2,0,7.0,Annual,UPI,36.6,No
CUST102300,30,72849.0,642.0,7.5,13941.0,0,0,6.5,Annual,UPI,50.7,No
CUST102301,24,58301.0,636.0,0.0,7924.0,0,0,9.3,Monthly,Auto Debit,28.5,No
CUST102302,45,74822.0,746.0,0.0,8605.0,2,0,4.8,Two-Year,Auto Debit,48.3,Yes
CUST102303,60,63678.0,607.0,4.5,7887.0,2,0,9.4,Monthly,Card,35.6,Yes
CUST102304,61,65277.0,749.0,4.8,12466.0,2,0,5.9,Monthly,Card,45.2,Yes
CUST102305,22,79450.0,681.0,5.8,12601.0,1,2,7.3,Monthly,UPI,46.5,Yes
CUST102306,33,48998.0,685.0,2.8,12396.0,2,0,7.3,Monthly,Auto Debit,17.9,Yes
CUST102307,25,65887.0,596.0,1.6,8593.0,0,0,6.3,Monthly,Card,33.1,Yes
CUST102308,32,58130.0,682.0,4.5,5446.0,3,0,5.7,Annual,Card,46.4,Yes
CUST102309,43,30117.0,724.0,3.1,15238.0,1,1,6.4,Monthly,UPI,48.7,Yes
CUST102310,31,44750.0,616.0,9.5,11497.0,1,2,5.3,Monthly,UPI,50.8,Yes
CUST102311,21,99501.0,717.0,3.5,6902.0,1,0,10.0,Annual,Auto Debit,33.6,No
CUST102312,42,73464.0,695.0,4.3,13483.0,1,0,6.2,Annual,UPI,55.1,No
CUST102313,20,35881.0,655.0,12.4,6625.0,2,0,9.0,Two-Year,UPI,22.1,No
CUST102314,28,31112.0,737.0,3.9,13437.0,1,1,8.7,Monthly,Auto Debit,9.6,Yes
CUST102315,18,62532.0,569.0,6.3,13674.0,0,0,7.6,Two-Year,Bank Transfer,27.8,No
CUST102316,22,99346.0,709.0,6.6,5275.0,2,0,6.8,Annual,UPI,49.9,No
CUST102317,38,60891.0,779.0,6.8,10536.0,1,1,,Annual,Card,15.7,No
CUST102318,58,93754.0,769.0,5.4,11238.0,2,1,8.0,Monthly,Bank Transfer,10.0,Yes
CUST102319,55,72742.0,711.0,5.1,17652.0,2,0,7.2,Monthly,UPI,6.2,Yes
CUST102320,22,75368.0,673.0,4.8,5902.0,1,1,4.3,Monthly,Auto Debit,43.0,Yes
CUST102321,19,35614.0,655.0,2.7,13514.0,0,0,3.9,Annual,Auto Debit,10.3,Yes
CUST102322,34,85626.0,673.0,5.5,8561.0,2,1,9.6,Annual,Auto Debit,40.2,No
CUST102323,49,57631.0,720.0,11.0,4155.0,1,0,,Monthly,Bank Transfer,27.1,Yes
CUST102324,53,83988.0,646.0,8.4,8080.0,1,0,7.3,Monthly,Auto Debit,20.4,No
CUST102325,57,47088.0,732.0,5.5,8509.0,2,1,6.6,Two-Year,Card,17.0,Yes
CUST102326,34,68895.0,807.0,7.2,4794.0,4,2,7.3,Monthly,Bank Transfer,35.1,No
CUST102327,26,72744.0,687.0,1.7,9593.0,1,1,5.1,Annual,Bank Transfer,20.7,No
CUST102328,19,61611.0,616.0,3.7,11852.0,0,1,7.6,Two-Year,Bank Transfer,31.9,No
CUST102329,25,73900.0,616.0,7.5,9334.0,4,0,7.4,Monthly,Auto Debit,38.0,Yes
CUST102330,21,59139.0,733.0,9.3,6604.0,2,0,10.0,Annual,UPI,41.2,No
CUST102331,59,50721.0,687.0,2.0,7980.0,2,1,7.2,Annual,Card,46.0,Yes
CUST102332,30,100321.0,738.0,3.0,8484.0,1,0,9.3,Monthly,Auto Debit,34.5,No
CUST102333,57,88077.0,,11.5,9261.0,2,1,4.5,Monthly,UPI,16.2,Yes
CUST102334,44,48261.0,736.0,4.8,12384.0,0,0,8.7,Two-Year,Card,39.0,No
CUST102335,43,77506.0,681.0,10.3,9452.0,1,0,7.4,Monthly,Auto Debit,41.8,No
CUST102336,39,48661.0,650.0,5.2,3591.0,0,3,7.5,Monthly,Bank Transfer,29.3,Yes
CUST102337,57,38937.0,668.0,5.3,6532.0,1,0,7.5,Monthly,Card,27.7,Yes
CUST102338,20,87744.0,624.0,3.5,9081.0,4,0,9.9,Annual,Card,69.1,No
CUST102339,22,27510.0,799.0,7.5,12434.0,1,1,7.4,Monthly,UPI,12.6,Yes
CUST102340,38,85391.0,685.0,8.8,13042.0,1,1,5.7,Monthly,Bank Transfer,39.4,Yes
CUST102341,36,59440.0,725.0,1.2,14711.0,0,1,6.0,Monthly,UPI,47.7,No
CUST102342,44,60346.0,660.0,3.4,8957.0,1,0,8.4,Monthly,UPI,26.9,Yes
CUST102343,53,74015.0,632.0,7.4,11172.0,1,1,7.8,Annual,UPI,29.5,Yes
CUST102344,46,77786.0,677.0,4.1,3409.0,0,1,4.4,Two-Year,Auto Debit,26.0,Yes
CUST102345,30,46820.0,751.0,2.9,10005.0,1,1,7.9,Monthly,Auto Debit,32.0,No
CUST102346,33,80790.0,661.0,7.7,4737.0,1,0,5.2,Annual,UPI,45.5,No
CUST102347,54,67494.0,642.0,8.0,8281.0,3,0,7.7,Annual,Auto Debit,29.0,No
CUST102348,27,37367.0,699.0,3.1,19104.0,3,0,5.6,Annual,Auto Debit,78.7,Yes
CUST102349,42,61263.0,717.0,5.2,9562.0,0,1,6.5,Annual,Bank Transfer,25.2,No
CUST102350,43,95388.0,780.0,0.6,5477.0,0,0,6.1,Monthly,UPI,52.7,Yes
CUST102351,54,101885.0,709.0,1.6,9927.0,1,0,9.6,Annual,Bank Transfer,40.2,No
CUST102352,52,80782.0,725.0,4.9,6690.0,1,3,7.7,Annual,Bank Transfer,33.6,Yes
CUST102353,40,38812.0,730.0,4.6,5137.0,1,1,9.1,Annual,Auto Debit,54.1,No
CUST102354,32,75793.0,627.0,1.4,15861.0,1,1,10.0,Monthly,Card,8.0,No
CUST102355,35,83719.0,637.0,2.2,12234.0,2,3,7.1,Monthly,Bank Transfer,38.4,Yes
CUST102356,37,80966.0,630.0,1.1,9709.0,4,0,9.6,Monthly,Auto Debit,21.3,No
CUST102357,28,82269.0,617.0,6.0,7129.0,4,0,5.8,Monthly,Bank Transfer,25.5,Yes
CUST102358,48,72992.0,734.0,0.0,7412.0,0,0,9.1,Monthly,Bank Transfer,24.8,No
CUST102359,28,63407.0,706.0,1.3,13899.0,4,0,5.6,Monthly,Auto Debit,17.5,Yes
CUST102360,49,51616.0,694.0,0.0,9573.0,1,1,7.0,Monthly,Card,7.2,Yes
CUST102361,54,23245.0,547.0,5.8,1000.0,0,2,7.9,Monthly,UPI,37.8,Yes
CUST102362,64,72472.0,803.0,0.0,16973.0,2,0,8.2,Two-Year,Auto Debit,31.0,No
CUST102363,23,69093.0,641.0,4.6,9141.0,2,0,4.8,Annual,UPI,27.5,No
CUST102364,54,77267.0,803.0,9.7,9702.0,3,0,5.5,Monthly,Bank Transfer,43.4,Yes
CUST102365,22,35574.0,610.0,9.9,12303.0,1,2,8.0,Annual,Auto Debit,38.8,No
CUST102366,34,79190.0,645.0,0.0,10129.0,1,1,6.4,Monthly,Auto Debit,28.0,Yes
CUST102367,26,110200.0,569.0,5.5,11114.0,4,3,4.6,Monthly,Bank Transfer,77.8,No
CUST102368,25,66726.0,710.0,1.3,7017.0,1,0,6.9,Annual,Card,47.3,No
CUST102369,26,63643.0,629.0,0.7,4196.0,1,1,6.8,Monthly,UPI,68.7,No
CUST102370,20,71798.0,631.0,4.1,9481.0,1,0,7.3,Annual,UPI,25.8,No
CUST102371,57,109711.0,615.0,8.4,13511.0,2,1,7.9,Monthly,Card,35.7,Yes
CUST102372,20,42480.0,733.0,6.4,6233.0,1,0,7.8,Annual,Auto Debit,13.4,No
CUST102373,37,69471.0,729.0,2.2,5952.0,3,0,5.7,Monthly,Bank Transfer,27.0,Yes
CUST102374,51,47408.0,790.0,6.8,12774.0,1,3,6.3,Monthly,Card,23.2,Yes
CUST102375,65,52966.0,652.0,0.0,6900.0,0,0,8.6,Annual,Card,76.9,No
CUST102376,58,63909.0,702.0,2.1,7063.0,0,2,6.1,Monthly,Card,21.6,Yes
CUST102377,24,94641.0,619.0,1.9,7194.0,0,2,6.3,Monthly,Auto Debit,28.5,No
CUST102378,65,104622.0,672.0,4.8,8273.0,1,1,4.4,Monthly,Card,10.2,Yes
CUST102379,49,74859.0,661.0,3.9,2992.0,2,2,7.0,Annual,Auto Debit,40.0,Yes
CUST102380,26,56715.0,716.0,4.0,6612.0,0,1,7.6,Annual,UPI,18.5,No
CUST102381,39,119840.0,746.0,3.9,9306.0,1,0,3.6,Two-Year,Card,45.8,No
CUST102382,62,55594.0,745.0,4.6,9281.0,1,2,5.2,Annual,Bank Transfer,5.2,Yes
CUST102383,36,52435.0,644.0,6.2,12553.0,3,1,4.6,Two-Year,Bank Transfer,30.2,No
CUST102384,26,25951.0,745.0,5.0,14938.0,1,0,8.3,Monthly,UPI,4.3,Yes
CUST102385,60,95714.0,688.0,3.6,13794.0,1,1,3.7,Annual,Bank Transfer,24.6,Yes
CUST102386,63,86301.0,672.0,5.8,11701.0,0,1,6.9,Monthly,Auto Debit,27.7,Yes
CUST102387,64,118192.0,651.0,7.1,7979.0,1,2,8.2,Monthly,UPI,23.0,No
CUST102388,63,34430.0,659.0,2.7,6319.0,2,2,7.3,Annual,Card,24.5,No
CUST102389,59,97080.0,786.0,4.3,8563.0,2,1,6.3,Two-Year,Card,46.6,No
CUST102390,39,66543.0,707.0,8.2,10550.0,1,0,7.6,Annual,Card,64.6,No
CUST102391,27,82734.0,700.0,1.0,11377.0,1,0,8.8,Monthly,Card,37.1,No
CUST102392,47,28749.0,676.0,10.3,10681.0,2,2,6.8,Annual,Auto Debit,19.1,Yes
CUST102393,28,97298.0,825.0,0.2,8076.0,2,0,3.2,Monthly,Auto Debit,33.0,No
CUST102394,40,82303.0,762.0,3.4,11254.0,2,0,9.0,Annual,Bank Transfer,26.7,Yes
CUST102395,49,64144.0,650.0,1.5,12913.0,2,0,7.7,Monthly,Auto Debit,45.3,Yes
CUST102396,63,79192.0,675.0,11.5,11581.0,3,0,6.9,Monthly,Auto Debit,36.3,Yes
CUST102397,31,48159.0,678.0,2.9,8388.0,1,0,3.6,Monthly,UPI,8.3,Yes
CUST102398,30,52252.0,698.0,2.9,5582.0,0,1,6.5,Two-Year,Card,48.5,No
CUST102399,53,54804.0,651.0,3.3,5499.0,2,1,5.5,Monthly,Auto Debit,46.5,Yes
CUST102400,18,24240.0,714.0,4.8,6116.0,1,2,4.9,Monthly,Card,54.4,Yes
CUST102401,45,83959.0,770.0,3.4,9400.0,4,0,6.8,Monthly,Bank Transfer,24.3,Yes
CUST102402,53,91215.0,618.0,4.1,10319.0,0,1,6.1,Annual,Card,36.5,Yes
CUST102403,44,49570.0,628.0,0.0,3549.0,1,1,6.2,Monthly,UPI,14.2,Yes
CUST102404,36,72660.0,663.0,4.7,6736.0,2,1,8.3,Annual,Bank Transfer,31.2,No
CUST102405,57,59158.0,666.0,4.6,9351.0,1,2,7.4,Monthly,Card,38.0,Yes
CUST102406,35,72222.0,800.0,7.8,5351.0,1,1,6.2,Monthly,Auto Debit,22.5,No
CUST102407,52,51193.0,745.0,8.7,10019.0,1,0,5.9,Monthly,Auto Debit,37.1,Yes
CUST102408,40,45565.0,742.0,3.9,7424.0,2,0,6.2,Monthly,UPI,34.5,Yes
CUST102409,19,88146.0,675.0,7.1,5968.0,1,0,6.6,Annual,Card,25.3,No
CUST102410,43,63595.0,674.0,1.0,8686.0,1,0,8.0,Monthly,Card,53.0,Yes
CUST102411,20,109486.0,610.0,7.0,9873.0,1,1,5.2,Annual,Bank Transfer,28.5,Yes
CUST102412,62,66019.0,733.0,2.7,5530.0,1,1,9.5,Monthly,Card,34.0,No
CUST102413,46,44626.0,717.0,0.7,7651.0,1,1,8.0,Monthly,Bank Transfer,10.0,No
CUST102414,35,91993.0,761.0,3.9,10137.0,2,0,2.3,Monthly,Auto Debit,39.8,Yes
CUST102415,41,78878.0,678.0,9.0,5833.0,2,3,7.1,Annual,Bank Transfer,24.8,Yes
CUST102416,47,80991.0,682.0,5.1,2698.0,4,3,8.8,Monthly,UPI,46.4,No
